WP-00790,,PE0.05ppm-1,PE0.05ppm-2,PE0.05ppm-3,PE0.1ppm-1,PE0.1ppm-2,PE0.1ppm-3,PE0.5ppm-1,PE0.5ppm-2,PE0.5ppm-3,PE1ppm-1,PE1ppm-2,PE1ppm-3,PE5ppm-1,PE5ppm-2,PE5ppm-3,PE10ppm-1,PE10ppm-2,PE10ppm-3,PE50ppm-1,PE50ppm-2,PE50ppm-3,PE100ppm-1,PE100ppm-2,PE100ppm-3,PE200ppm-1,PE200ppm-2,PE200ppm-3
Wavelength,Wavenumber,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed
916.71,1829.5,0,0.9,2.57,0,1.32,1.32,0,2.38,1.12,4.7,7.16,1.93,1.82,18.53,15.37,16.1,5.22,10.29,8.12,11.86,6.31,15.47,0,3.2,38.93,27.58,17.45
916.82,1830.83,0,0.26,6.07,0.79,0.34,3.32,0,6.09,9.62,14.04,13.65,1.98,9.1,32.62,13.1,10.85,7.88,23.51,7.64,11.35,6.76,22.51,6.43,3.2,37.79,37.77,26.37
916.93,1832.16,0,1.91,6.07,0.79,0.34,5.44,0,8.93,9.62,14.46,18.89,1.78,17.6,34.8,11.26,10.33,15.96,28.78,7.58,14.61,8.97,27.3,14.2,0,33.08,25.68,32.99
917.04,1833.49,6.99,4.14,6.3,3.65,8.76,6.68,8.52,19.86,19.21,18.82,24.57,7.48,31.53,39.74,16.51,17.51,23.13,39.81,19.06,19.95,14.27,28.83,29.18,0,44.13,44.63,32.66
917.15,1834.81,6.99,3.88,2.8,2.86,8.42,4.68,8.52,18.01,10.71,9.48,18.09,7.44,28,22.51,16.63,21.48,18.85,28.04,11.65,19.34,12.32,21.1,22.74,0,37.37,41.72,19.25
917.26,1836.14,16.38,5.89,19.67,10.25,15.35,14.01,15.7,26.37,25.39,17.93,23.86,13.37,24.34,16.53,19.63,34,12.75,28.13,18.44,13.77,16.71,7.66,14.98,0,26.15,39.3,9.87
917.38,1837.46,13.6,3.65,16.87,7.38,6.94,12.6,7.17,17.95,17.96,8.87,21.17,5.93,14.89,6.64,6.49,25.78,15.86,14.76,7.77,3.08,8.07,1.88,0,0,10.32,13.46,0
917.49,1838.79,13.6,3.65,16.87,7.38,6.94,12.6,9.32,16.09,17.96,8.88,21.17,12,11.15,10,7.79,27.65,20.71,19.48,7.77,3.08,12.9,2.14,0,0,4.41,6.17,0
917.6,1840.11,11.47,4.19,0.73,2.59,5.81,0.15,6.55,10.98,6.18,13.52,18.14,26.66,16.66,14.18,16.95,25.05,34.43,16.73,12.07,11.02,14.46,21.14,0,0,1.68,19.75,16.02
917.71,1841.43,7.26,4.19,2.38,2.59,8.77,0.15,6.55,10.31,8.17,26.65,17.2,34.2,21.59,21.24,20.88,16.88,27.58,16.07,12.14,10.73,15.01,29.06,0,0,8.51,32.61,32.73
917.82,1842.75,7.26,4.19,6.16,2.59,11.09,0.15,4.41,10.31,8.17,26.64,17.2,28.13,21.59,17.88,19.01,11.04,22.73,23.61,12.14,17.21,10.19,28.8,0,4.79,11.36,43.11,47
917.93,1844.07,0,0,5.42,0,5.27,0,0,1.84,11.81,13.13,5.24,7.54,9.41,7.06,4.97,13.49,5.13,18.73,5.17,7.55,0.55,22.79,0,4.79,22.34,41.58,51.57
918.04,1845.39,19.35,14.96,19.26,7.93,18.47,9.17,7.97,8.03,18.33,19.39,20.16,18.82,17.85,21.51,25.73,29.14,20.43,40.22,18.75,27.77,17.72,38.29,20.87,30.05,42.51,76.87,68.62
918.15,1846.71,19.35,14.96,15.48,7.93,16.15,9.17,7.97,8.03,18.33,19.39,20.16,18.82,17.85,21.51,24.69,29.14,20.43,26.51,18.75,21.28,17.72,38.29,20.87,25.25,39.66,80.75,58.26
918.27,1848.03,19.35,14.96,15.48,7.93,16.15,9.17,7.97,8.03,11.79,23.1,22.29,18.82,25.56,21.51,24.69,18.96,20.43,26.51,20.18,23.03,17.72,38.6,20.87,25.25,27,78.78,61.06
918.38,1849.34,11.51,10.79,2.63,8.79,12,3.7,10.82,13.53,9.28,12.67,13.52,15.08,23.61,19.9,9.06,10.2,13.33,16.6,19.71,16.2,16.18,31.64,7.94,9.65,12.11,43.17,51.89
918.49,1850.66,11.51,10.79,2.63,8.79,12,3.7,10.82,13.53,9.28,18.88,13.52,15.08,23.61,25.66,10.31,14.69,13.33,21.96,19.93,18.14,16.18,46.06,10.29,11.03,20.64,37.6,65.1
918.6,1851.97,11.51,10.79,3.05,8.79,12,6.33,10.82,13.53,9.28,15.65,15.28,15.08,25.17,25.66,11.41,18.11,21.59,22.07,16.65,22.17,19.11,42.25,10.7,16.81,39.26,45.72,83.01
918.71,1853.29,3.42,5.04,3.62,9.08,7.28,9.3,2.74,13.12,6.52,20.3,18.25,10.75,24.28,19.44,20.5,19.4,22.53,14.2,17.25,16.41,15.63,64.94,12.45,13.22,57.74,85,90.73
918.82,1854.6,5.4,5.04,3.62,9.08,7.28,9.3,2.74,13.12,6.71,14.08,18.25,10.75,24.28,14.87,19.25,14.91,22.53,11.65,17.03,14.46,15.63,63.93,20.84,11.83,60.19,107.19,93.72
918.93,1855.91,16.93,17.2,13.18,16.08,16.15,27.59,17.83,20.58,27.9,31.71,29.53,32.33,28.67,38.56,38.64,32.82,38.09,33.4,41.59,16.33,34.12,86.88,51.86,30.17,80.29,139.31,91.63
919.04,1857.22,13.51,12.16,9.98,7,8.87,20.93,15.09,7.46,21.38,18.1,15.17,21.58,13.67,24.88,22.79,23.52,24.41,24.66,27.02,8.71,21.42,63.22,45.96,24.12,56.48,131.12,77.91
919.15,1858.53,22.62,13.54,17.16,13.38,19.43,24.56,15.09,14.69,33.14,21.78,23.59,21.58,28.42,38.47,40.69,35.02,39.86,36.59,35.24,14.94,36.66,75.3,52.14,33.71,73.42,145.97,98.9
919.26,1859.84,15.6,1.38,10.48,6.37,10.56,3.64,12.42,12,12.79,10.81,17.95,5.65,23.54,24.94,29.47,16.97,31.79,23.38,15.53,11.54,15.24,57.23,28.51,16.4,40.23,117.96,89.69
919.37,1861.15,25.67,8.08,11.31,8.88,12.25,6.09,18.83,13.44,17.6,12.17,21.38,12.86,30.13,32.9,39.56,32.18,46.7,27.72,22.04,11.54,28.71,60.45,32.51,29.53,52.34,117.54,108.42
919.48,1862.45,14.59,6.7,4.12,2.51,1.69,2.45,18.83,6.21,5.65,8.49,12.96,15.97,15.38,21.88,27.19,23.3,32.47,12.99,15.19,5.31,13.47,59.17,15.6,19.94,26.66,102.25,96.95
919.59,1863.76,24.55,28.16,12.41,25.6,20.29,20.49,22.47,16.16,30.93,22.16,21.29,33.67,23.43,51.28,41.57,43.51,41.33,38.04,27.1,26.2,34.27,90.97,48.86,42.87,54.06,135.33,114.52
919.7,1865.06,14.49,21.46,11.58,23.09,18.6,18.04,16.06,15.33,26.12,20.8,17.87,26.46,19.36,45.89,29.83,28.3,29.06,34.63,20.59,26.2,20.8,86.28,55.99,34.98,51.66,128.22,104.57
919.81,1866.36,17.82,21.46,13.34,28.53,18.6,18.04,18.52,16.8,26.12,21.8,23.6,29.24,26.54,54.7,34.62,33.9,37.31,49.43,24.25,41.85,24.68,90.43,69.07,35.72,67.12,145.25,125.09
919.92,1867.67,5.65,5.29,1.76,12.45,0,5.63,10.36,2.07,1.59,1.99,5.73,10.8,26.43,36.93,34.5,28.59,20.32,27.3,14.34,26.58,13.35,76.98,46.13,29.43,66.67,134.31,121.98
920.03,1868.97,5.65,5.29,1.76,12.45,0,5.63,10.36,1.47,1.6,1.99,5.73,13.02,35.51,41.03,54.92,41.44,19.86,34.36,16.26,46.77,13.35,88.04,51.37,38.33,81.75,153.17,136.68
920.14,1870.27,2.32,5.29,0,7.01,0,5.63,7.89,0,1.6,0.99,0,7.12,32.14,33.67,45.2,33.22,10.38,19.56,11.42,31.12,9.47,83.95,46.47,48.42,91.7,143.84,123.53
920.25,1871.57,0,3,0.76,0.47,0,1.77,0.92,0,0.6,0.03,9.76,2.22,22.85,19.4,30.91,32.06,11.87,23.57,8.68,33.35,16.98,82.92,44.64,38.92,99.4,138.87,122.07
920.36,1872.87,0,3.4,0.76,0.47,0.94,1.77,0.92,0,0.6,0.03,14.26,1.06,31.32,35.55,17.72,34.98,21.11,31.34,17.04,24.01,22.64,99.62,46.89,34.49,94.52,122.26,124.31
920.47,1874.16,0,3.4,0.76,0.47,0.94,1.77,0.92,0,0.6,0.03,14.26,1.06,31.1,30.35,17.11,39.86,25.88,42.48,22.37,24.01,25.85,93.94,54.11,39.36,85.95,132.57,123.14
920.58,1875.46,0,0.41,0,0,0.94,0,0,0,0,1.7,4.5,1.06,24.42,22.83,8.1,22.96,16.77,31.42,15.8,10.85,11.65,80.44,37.81,37.76,61.24,125.35,120.78
920.69,1876.75,6.98,18.97,9.04,11.14,10.25,8.8,3.32,12.27,1.63,16.37,18.05,11.98,28.6,14.03,27.28,22.93,36.71,37.55,13.89,21.58,15.64,73.79,36.4,41.68,57.07,144.93,117.56
920.8,1878.05,6.98,18.97,9.15,11.14,10.25,8.8,3.32,12.27,1.63,16.37,18.05,13.71,40.21,25.65,34.27,19.97,36.41,26.41,13.06,22.83,18.4,80.86,36.73,38,50.64,144.2,129.03
920.91,1879.34,6.98,18.97,9.15,11.14,10.25,8.8,3.32,12.27,1.63,17.11,18.05,13.84,42.9,36.89,44.64,27.11,57.39,28.72,23.78,32.75,16.25,81.67,49.18,45.74,55.31,164.83,139.2
921.02,1880.63,0,4.17,0.11,0,0,0,0,0,0,2.45,0,1.86,21.02,26.69,21.76,29,32.92,8.78,18.81,13.76,6.6,66.87,35,36.55,53.06,162.16,140.07
921.13,1881.93,5.24,6.07,3.62,2.79,3.2,0.47,0,0,1.62,2.68,6.29,5.4,18.79,32.14,24.53,27.07,48.1,16.5,23.16,19.41,2.19,75.02,31.11,32.99,64.11,162.39,137.85
921.24,1883.22,8.98,16.81,3.62,2.79,4.83,0.47,0,4.53,1.62,5.28,8.4,13.04,26.98,38.01,21.05,26.02,36.69,14.96,25.27,21.5,11.88,84.91,26.31,29.5,68.92,142.65,129.33
921.35,1884.51,8.98,12.64,3.62,2.79,4.83,0.47,0,4.53,1.62,5.28,8.4,13.04,29.03,40.08,18.11,8.49,31.81,23.94,23.92,20.12,11.88,85.97,27.02,28.87,50.26,124.38,118.61
921.46,1885.79,9.92,12.59,11.22,0,1.63,10.24,7.27,20.69,9.52,13.85,15.64,20.66,34.51,40.25,27.26,24.18,26.35,40,25.66,29.5,18.53,83.1,42.47,41.65,46.02,125.8,113.59
921.57,1887.08,6.18,1.85,11.22,0,2.01,10.24,7.27,16.16,9.52,8.8,13.53,12.89,25.3,36.05,27.05,24.38,26.54,53.04,12.84,17.5,12.16,80.5,59.55,39.73,37.43,123.79,120.48
921.68,1888.37,6.57,9.24,11.22,0,5.34,13.25,11.61,19.06,9.77,8.8,14.91,19.98,32.51,45.95,41.93,38.67,35.8,49.5,12.66,22.29,14.05,93.31,74.04,55.55,51.58,130.81,129.73
921.79,1889.65,11.71,13.05,12.35,7.5,6.86,15.56,10.74,11.82,7.52,15.23,11.34,13.45,33.14,47.94,33.57,48.71,33.15,46.71,13.57,15.51,11.2,90.18,64.27,59.44,64.15,133.51,148.68
921.9,1890.94,11.71,13.05,12.35,7.5,4.85,15.56,11.15,17.11,7.52,18.03,11.34,13.45,38.86,37.01,32.64,53.84,30.59,28.39,13.57,15.51,9.12,94.77,47.91,44.77,66.48,160.24,143.65
922.01,1892.22,17.17,14.85,19.22,25.76,10.11,22.2,12.92,24.18,14.26,38.08,18.08,13.9,51.45,39.29,39.9,70.82,42.22,43.88,33.78,24.36,25.23,100.88,66.4,64.59,78,185.76,164.43
922.12,1893.5,5.85,9.19,6.87,18.25,8.58,9.65,6.54,15.26,6.99,22.85,8.12,7.54,32.38,20.06,29.35,52.01,30.69,22.88,22.2,14.85,20.89,95.82,60.41,39.45,64.05,165.75,148
922.23,1894.78,19.65,18.34,15.36,22.69,20.99,16.83,14.06,16.42,20.78,38.67,17.82,22.69,51.37,37.73,34.35,54.05,37.71,42.7,32.05,25.13,31.42,98.27,70.27,79.27,77.3,167.54,162.38
922.33,1896.06,13.8,9.66,13.34,4.44,12.41,8.01,7.95,15.69,13.8,19.92,14.41,15.33,36.78,34.5,26.1,43.85,20.15,26.33,12.76,10.28,22.37,81.45,50.21,64.54,82.63,148.68,143.12
922.44,1897.34,15,9.66,15.54,4.44,12.41,8.01,11.15,15.69,13.8,19.92,15.12,19.19,46.58,44.5,40.06,50.84,26.48,27.84,13.02,12.41,29.19,90.47,48.66,73.46,88.5,157.95,151.32
922.55,1898.62,10.63,1.64,11.17,0,0,2.19,7.1,19.27,4.71,13.15,9.35,12.13,34.94,36.55,41.43,47.59,29.53,15.42,17.03,19.06,26.44,94.21,54.52,61.65,83.78,137.91,140.22
922.66,1899.9,14.43,1.6,6.32,0,3.5,1.36,7.1,14.5,8.86,15.36,4.64,11.96,30.28,33.24,38.11,47.31,43.23,24.97,21.36,34.24,27.01,105.91,50.68,52.46,79.37,136.11,149.69
922.77,1901.18,29.61,3.66,21.48,4.44,18.51,11.24,9.91,19.31,20.67,30.41,18.74,27.1,37.16,38.8,49,61.22,59.45,51.38,39.9,46.41,35.11,106.44,68.35,70.13,81.82,150.77,166.97
922.88,1902.45,26.55,2.54,17.37,4.44,18.51,9.88,6.02,9.28,15.96,19.6,14.81,24,29.45,33.79,43.64,48.88,53.75,54.2,32.53,30.01,25.48,91.37,67.76,54.21,71.03,154.45,165.59
922.99,1903.72,25.16,2.06,17.37,7.15,19.28,11.72,10.93,4.8,19.83,16.09,17.91,32.67,37.05,30.08,46.25,42.19,47.03,52.34,34.47,15.26,26.99,84.24,72.8,61.58,57.87,158.36,165.8
923.09,1905,16.64,4.88,2.51,11.18,11.93,3.1,4.91,10.55,15.58,10.13,10.64,24.11,42.52,25.57,31.73,22.02,42.17,34.66,24.29,13.72,24.37,80.96,77.03,56.8,50.25,156.74,151.14
923.2,1906.27,20.23,11.54,2.51,14.05,11.93,3.45,9.93,24.31,26.35,17.28,26.25,19.98,45.08,34.48,34.3,30.6,37.72,40.41,27.19,19.26,30.67,84.73,66.32,55.43,56.04,154.47,156.16
923.31,1907.54,17.83,11.54,2.51,11.34,7.66,1.61,5.02,24.31,18.33,17.28,24.51,11.31,35.06,32.15,25.63,27.6,33.36,29.57,21.2,22.24,19.64,71.9,57.03,53.79,50.58,155.88,146.21
923.42,1908.81,17.84,16.55,7.51,2.88,0.86,0.35,8.12,15.25,19.6,10.51,16.98,8.6,21.34,38.79,26.93,37.24,28.97,28.7,20.18,9.48,19.85,60.68,47.69,57.12,46.1,149.53,138.5
923.53,1910.08,17.18,19.89,30.46,13.44,14.44,6.28,21.75,13.51,24.19,15.06,22.54,22.21,32.27,47.41,39.54,51.51,42.22,34.14,24.14,20.75,22.38,71.74,58.31,66.41,49.92,156.41,146.7
923.64,1911.35,17.18,24.34,31.17,16.29,17.41,6.28,25.94,13.51,33.08,18.18,22.75,23.44,37.84,48.01,40.12,54.1,43.44,35.55,22.76,18.01,23.15,74.75,65.9,70.32,58.72,156.53,159.47
923.74,1912.62,9.31,14.45,23.66,16.29,16.56,6.28,27.44,12.02,24.25,16.59,22.75,19.58,29.42,32.8,28.5,39.88,41.86,32.48,15.04,18.01,14.53,78.27,55.34,59.76,44.41,149.78,150.37
923.85,1913.88,12.29,14.76,11.3,5.18,14.4,6.52,19.04,7.58,16.14,14.1,5.27,5.81,19.94,24.35,26.37,34.74,34.02,14.5,4.62,10.22,24.33,65.84,55.51,62.26,40.49,153.71,146.62
923.96,1915.15,12.29,17.51,11.7,2.33,12.01,6.52,14.85,17.12,7.26,11.7,11.89,7.15,17.88,30.99,26.67,25.68,26.27,21.61,7.96,10.86,30.23,71.14,56.75,38.17,41.32,142.32,128.89
924.07,1916.41,13.66,20.91,14.02,2.69,12.01,9.76,14.1,19.28,10.43,16.85,13.92,3.29,26.89,33.82,33.57,37.82,17.05,17.24,10.7,12.55,29.66,80.27,70.51,40.6,49.65,148.38,139.96
924.18,1917.68,8.49,17.08,5.18,0.36,9.38,7.21,14.56,22.03,17.18,15.54,18.95,2.57,39.89,30.52,22.59,33.48,21.68,35.73,11.45,5.6,23.96,80.24,65.12,37.54,46.87,142.91,133.49
924.28,1918.94,8.49,9.89,4.06,0.36,8.8,7.94,14.56,12.49,23.03,14.81,10.76,0,33.82,24.42,15.96,35.68,23.84,27.41,7.07,4.3,17.3,71.04,56.92,40.99,29.95,130.89,130.48
924.39,1920.2,7.13,6.71,1.74,0,8.8,4.7,10.71,10.33,19.86,11.47,8.73,0,42.11,31.73,18.27,30.95,27.76,33.84,4.32,5.31,19.56,54.91,41.78,34.85,27.45,125.88,126.82
924.5,1921.46,0.49,5.42,0.43,0,0,1.7,4.36,3.94,12.13,4.67,9.62,9.08,22.93,28.91,18.11,25.09,20.53,25.13,6.9,19.2,18.36,59.27,45.82,26.56,23.81,110.99,121.95
924.61,1922.72,9.18,20.14,12.71,11.57,3.87,15.48,15.99,15.15,13.17,13.93,21.04,25.31,41.78,40.51,36.56,40.98,40.05,48.51,17.24,43.06,38.43,79.03,64.27,41.01,43.26,130.12,137.44
924.71,1923.98,9.18,26.93,12.71,11.57,3.87,15.94,15.99,15.15,14.11,11.38,26.38,25.31,37.33,29.75,27.35,34.5,33.65,44.52,19.68,44.01,35.63,82.73,82.01,43.42,53.01,126.81,127.82
924.82,1925.24,18.3,34.72,26.48,17.71,14.93,22.7,33.06,28.51,20.8,18.98,36.67,30.65,43.85,36.64,50.22,45.66,41.11,56.84,36.98,38.62,36.15,90.37,98.05,55.79,64.07,146.07,143.45
924.93,1926.49,9.61,20,14.2,6.14,11.06,8.21,21.42,17.29,13.91,17.13,25.24,14.42,32.24,23.72,40.97,23.35,26.1,38.01,28.49,24.76,24.88,77.19,76.93,46,69.32,128.45,120.53
925.04,1927.75,10.47,20.88,15.97,6.14,11.06,7.75,22.6,17.29,16.02,21.97,20.62,21.01,29.15,27,41.36,19.35,29.84,39.05,26.05,21.11,22.13,88.83,65.66,56.06,68.1,135.62,126.41
925.14,1929,7.12,16.19,6.6,6.42,1.28,3.06,6.86,0.17,6.9,21.09,5.75,11.2,23.49,23.69,16.71,14.32,24.44,21.16,10.52,16.88,21.82,76.2,44.13,52.2,55.3,131.13,100.29
925.25,1930.26,7.12,16.19,6.6,6.42,1.28,3.06,6.86,0.17,6.9,13.69,5.75,11.2,16.25,18.4,8.16,13.83,15.75,15.36,8.04,6.88,13.03,72.96,33.83,47.73,31.91,125.65,110.2
925.36,1931.51,21.52,27.93,33.66,25.5,25.18,21.14,24.2,19.49,22.86,35.22,26.3,31.81,36.98,40.15,33.91,36.73,28.06,41.53,26.4,24.06,30.45,88,54.66,53.89,53.17,139.73,134.67
925.47,1932.76,15.26,19.64,28.83,19.08,23.9,18.08,18.53,19.33,19.01,26.38,21.26,27.2,35.35,32.22,29.64,23.05,19.35,33.89,18.92,17.18,18.51,80.32,48.44,47.35,53.06,131.37,142.71
925.57,1934.01,15.26,22.6,28.83,21.49,23.9,18.5,19.23,19.79,27.83,32.27,27.05,32.63,41.46,40.12,30.79,41.33,25.76,31.6,26.24,21.96,19.23,76.02,71.13,67.87,66.37,147.7,140.09
925.68,1935.26,0,2.96,0,2.41,0,0.42,3.1,0.47,8.82,5.89,5.79,5.43,11,17.35,13.02,18.42,9.7,0.56,7.88,4.78,0.72,31.32,50.39,50.46,44.1,114.36,101.49
925.79,1936.51,17.46,4.8,8.34,6.02,3.34,0.74,14.18,12.28,15.33,14.17,12.65,5.63,18.4,27.45,20.79,26.43,18.01,13.5,17.13,14.7,5.52,36.91,62.16,53.57,46.02,104.8,111.34
925.89,1937.76,18.86,1.84,10.6,3.61,3.34,0.32,13.48,11.82,11.02,9.4,6.86,3.29,21.45,24.19,26.19,13.42,11.6,15.81,12.69,10.56,6.28,36.44,51.56,46.96,40.59,90.48,116.09
926,1939,23.07,6.75,13.01,3.61,3.34,3.75,14.09,15.52,11.02,10.59,15.32,9.13,25.35,20.04,17.81,24.98,22.91,18.8,20.85,10.56,13.02,46.94,54.47,43.87,38.68,92.6,120.97
926.11,1940.25,11.29,6.31,9.89,3.19,9.17,11.03,8.58,13.96,9.46,7.24,15.66,16.2,23.45,18.17,8.28,16.82,22.91,21.31,23.48,13.16,15.19,35.48,49.23,49.97,42.29,98.84,109.3
926.21,1941.49,9.9,10.3,14.09,7.64,9.17,13.56,13.17,13.96,7.56,6.12,18.04,16.59,24.86,19.61,3.72,15.16,33.56,29.46,30.76,23.74,26,37.29,54.94,48.01,40.21,115.98,109.86
926.32,1942.74,5.69,5.38,12.62,7.64,9.17,10.83,10.16,10.25,8.04,6.74,9.58,10.74,20.93,21.12,6.77,3.8,25.83,30.58,22.6,23.74,22.13,44.7,50.95,51.69,37.78,120.68,114.65
926.43,1943.98,7.78,12.47,17.35,4.76,8.88,7.99,10.17,4.88,19.01,11.23,14.1,18.99,21.84,21.73,24.05,22.16,35.96,21.56,30.06,19.83,30.8,60.96,60.8,59.2,50.53,117.82,110.9
926.53,1945.22,7.78,8.48,10.89,0.31,8.88,5.45,5.59,4.88,16.4,11.23,11.72,15.52,11.28,15.65,21.42,27.08,27.17,11.1,19.9,8.61,18.49,55.93,50.38,52.79,49.37,100.98,96.82
926.64,1946.46,7.78,8.48,9.95,9.47,13.89,4.75,7.5,4.88,15.92,9.42,11.72,15.74,18.56,14.14,18.75,26.87,24.02,10.46,19.9,9.92,22.56,60.17,56.92,63,63.85,107.35,91.98
926.75,1947.7,0,1.43,0.22,9.16,5.01,0,1.91,0,0,0,0,0.22,8.61,0,7.5,15.17,2.29,4.03,0,3.18,6.93,48.14,54.87,61.95,49.41,108.73,99.81
926.85,1948.94,0,1.43,1.11,9.16,5.01,0,1.91,0,0,0,0,0.22,8.61,0,7.5,6.66,0.43,4.03,0,3.18,6.93,53.05,58.43,78.18,57.27,103.34,95.53
926.96,1950.18,0,1.43,2.22,0,0,0,0,0,0,0,0,0,6.05,0,12.65,6.66,11.07,0,0.33,1.87,0,48.01,53.74,73.49,57.55,101.95,95.26
927.07,1951.41,2.19,7.9,7.68,0,0,5.69,3.19,5.03,12.08,0.6,3.3,4.56,13.58,7.12,10.21,12.09,17.78,12.44,8.98,9.96,8.11,38.02,50.44,66.52,59.25,84.22,91.34
927.17,1952.65,15.94,16.02,21.34,2.76,0,7.65,15.35,5.03,20.78,3.98,9.06,6.6,21.22,14.04,17.68,15.83,28.45,22.46,16.63,14.9,13.84,41.2,57.65,64.74,65.14,93.28,93.19
927.28,1953.88,15.94,16.02,26.45,2.76,0,7.65,15.35,8.07,22.21,3.98,9.06,6.6,16.49,15.2,16.19,15.83,23.45,25.5,16.31,14.9,13.84,38.43,51.27,67.02,51.45,74.67,82.72
927.39,1955.12,13.75,16.02,20.77,4.01,0,1.96,12.16,3.04,17.4,3.39,5.77,2.05,7.64,10.9,11.51,7.39,22.3,13.05,7.93,4.94,9.99,48.15,48.39,69.15,33.95,76.18,59.04
927.49,1956.35,11.29,20.89,15.63,5.31,11.01,3.29,0.95,7.09,18.81,4.28,5.36,11.71,16.17,15.8,17.41,13.81,27.34,10.61,10.75,11.73,4.26,47.71,44.36,60.12,36.65,67.46,69.47
927.6,1957.58,11.29,20.89,9.42,10.72,11.01,5.62,1.98,4.05,26.2,4.28,5.36,11.71,17.2,14.64,13.37,13.81,21.28,7.58,10.75,11.73,4.26,36.54,46.29,39.66,26.59,54.64,75.46
927.7,1958.81,16.56,17.97,9.42,12.9,15,5.62,8.74,4.05,18.93,4.28,8.5,11.71,18.41,11.82,14.48,12.06,15.71,7.58,12.76,11.73,3.79,26.53,32.73,18.77,27.45,37.92,75.23
927.81,1960.04,7.29,9.04,10.47,16.4,5.74,9.5,15.05,8.96,17.52,10.01,6.94,0.21,6.41,0,7.52,5.61,2.89,7.26,9.08,5.35,5.71,22.13,23.45,10.5,2.75,18.76,47.24
927.91,1961.27,11.08,9.04,11.35,10.99,5.74,9.49,19.47,18.41,17.88,12.67,9.73,3.1,5.38,0,10.56,7.11,3.89,7.26,9.08,5.35,5.71,18.94,10.58,10.5,2.75,11.33,21.03
928.02,1962.5,15.9,9.86,19.87,11.94,10.59,9.49,12.71,30.55,17.88,12.67,6.59,3.1,11.1,0,9.45,12.04,7.54,7.26,6.79,6.22,6.95,16.87,5.46,9.92,0,17.06,9.6
928.13,1963.72,22.61,20.23,22.55,16.09,14.65,12.36,21.99,29.77,25.77,11.03,12.65,16.9,19.68,8.47,9.07,14.83,10.28,5.85,2.06,9.11,11.06,16.28,9.05,16.18,8.28,22.23,22.61
928.23,1964.95,18.82,20.23,21.67,16.09,14.65,10.04,16.55,20.32,16.59,8.37,9.86,14.01,19.68,8.47,6.03,13.33,9.29,5.85,2.06,9.11,11.06,16.28,8.46,16.18,8.28,22.23,22.61
928.34,1966.17,19.73,18.46,23.56,17.13,12.58,13.48,21.86,17.4,16.59,8.76,9.86,17.45,16.1,13.91,16.7,12.95,12.52,8.85,2.06,8.24,9.36,22.8,13.38,16.24,8.82,16.4,17.88
928.44,1967.4,23.4,17.14,22.21,17.28,20.29,16,19.44,33.91,11.78,8.4,11.88,14.53,10.59,10.77,25.24,15.32,16.51,7.35,5.92,12.07,16.74,15.7,17.84,3.03,0.54,16.9,0
928.55,1968.62,23.4,17.14,22.21,21.71,20.29,16,19.44,34.5,11.78,8.8,11.88,16.72,10.59,10.8,25.24,15.32,16.51,7.35,7.09,14.03,16.74,15.7,18.51,3.03,0.54,16.9,0
928.65,1969.84,12.4,13.1,11.81,16.3,13.52,12.57,14.13,26.88,11.78,8.4,11.88,13.28,7.25,5.36,14.57,8.86,9.61,4.34,7.09,14.03,13.41,5.25,13.58,9.96,0,15.72,0
928.76,1971.06,1.71,2.41,0.09,4.43,0,0,0,2.19,2.6,0.4,0,2.19,0,0.81,0,0,0,0,1.16,1.96,0,0,0.67,9.45,0,5.06,0
928.86,1972.28,2.37,2.43,1.46,5.34,6.85,6.1,3.03,4.76,2.6,0,0,2.66,0,0.79,0.79,0,0,0,0,0,2.01,1.24,0,13.1,0,5.06,0
928.97,1973.5,2.64,2.43,5.1,5.34,7,6.1,3.03,3.16,2.6,0,0,2.66,0,0.79,0.79,0,0,3.43,0,0.13,2.01,1.24,0.52,3.65,0,0,0
929.07,1974.72,4.81,1.93,6.92,10.01,8.11,12.9,9.11,9.32,2.27,0,2.65,3.34,0,0,0.79,0,3.18,3.43,1.7,2.56,2.01,1.24,7.49,11.9,0,0,0
929.18,1975.94,4.15,6.75,5.55,11.35,1.26,7.95,6.07,6.63,2.27,0,3.12,0.68,0,0,0,0,3.18,3.43,1.7,2.56,0,0,7.49,8.24,0,0,0
929.28,1977.15,3.88,9.74,1.91,15.91,1.11,11,6.07,15.31,3.07,0,3.12,0.68,0,0,0,0,3.18,0,1.7,2.43,0,0,6.97,8.24,0,0,0
929.39,1978.37,0,7.84,6.58,17.12,0.88,7.27,0,14.16,1.6,0,0.47,0.08,0,1.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0
929.49,1979.58,9.49,13.18,14.07,25,6.38,20.2,7,18.32,18.71,1.41,5.44,4.64,5.91,2.91,3.39,5.62,0,0,3.46,8.13,3.07,0,5.52,5.8,0,0,0
929.6,1980.79,13.35,17.4,22.6,28.43,16.61,21.01,11.11,10.03,21.76,1.41,5.45,8.81,7.27,4.18,3.39,5.82,1.77,0,3.46,9.63,5.48,0,5.52,8.75,0,0,0
